,date,종가,전일비,거래량
12,2020.08.04,"15,000","+2,200","19,101,971"
11,2020.08.05,"14,900",-100,"2,580,139"
10,2020.08.06,"15,200",+300,"14,174,131"
9,2020.08.07,"15,500",+300,"7,056,097"
8,2020.08.10,"15,500",0,"2,359,906"
7,2020.08.11,"14,500","-1,000","2,502,183"
6,2020.08.12,"14,000",-500,"1,531,440"
5,2020.08.13,"13,450",-550,"1,244,647"
4,2020.08.14,"13,700",+250,"1,223,346"
3,2020.08.18,"12,650","-1,050","1,141,178"
2,2020.08.19,"13,250",+600,"799,150"
1,2020.08.20,"13,850",+600,"2,465,239"
0,2020.08.21,"13,100",-750,"607,261"
