,date,종가,전일비,거래량
28,2020.07.14,"155,500","+15,000","1,177,114"
27,2020.07.15,"150,000","-5,500","837,400"
26,2020.07.16,"161,000","+11,000","975,817"
25,2020.07.17,"164,000","+3,000","469,370"
24,2020.07.20,"178,000","+14,000","922,880"
23,2020.07.21,"178,500",+500,"1,101,926"
22,2020.07.22,"232,000","+53,500","1,309,454"
21,2020.07.23,"238,500","+6,500","5,001,044"
20,2020.07.24,"280,500","+42,000","6,873,909"
19,2020.07.27,"310,000","+29,500","4,637,109"
18,2020.07.28,"292,500","-17,500","1,216,222"
17,2020.07.29,"268,500","-24,000","1,080,186"
16,2020.07.30,"274,000","+5,500","716,412"
15,2020.07.31,"269,000","-5,000","331,889"
14,2020.08.03,"269,500",+500,"578,417"
13,2020.08.04,"300,000","+30,500","1,078,123"
12,2020.08.05,"305,000","+5,000","795,124"
11,2020.08.06,"319,500","+14,500","540,379"
10,2020.08.07,"339,000","+19,500","734,159"
9,2020.08.10,"401,500","+62,500","1,815,181"
8,2020.08.11,"401,000",-500,"576,885"
7,2020.08.12,"400,000","-1,000","478,482"
6,2020.08.13,"436,000","+36,000","1,138,610"
5,2020.08.14,"386,000","-50,000","1,935,908"
4,2020.08.18,"379,000","-7,000","654,492"
3,2020.08.19,"412,000","+33,000","803,137"
2,2020.08.20,"401,500","-10,500","654,956"
1,2020.08.21,"395,500","-6,000","395,820"
0,2020.08.24,"397,000","+1,500","290,404"
