,date,종가,전일비,거래량
20,2020.07.23,"16,550",+900,"1,233,692"
19,2020.07.24,"17,000",+450,"2,822,954"
18,2020.07.27,"16,150",-850,"895,464"
17,2020.07.28,"16,050",-100,"624,377"
16,2020.07.29,"16,650",+600,"548,577"
15,2020.07.30,"16,300",-350,"451,956"
14,2020.07.31,"16,450",+150,"556,319"
13,2020.08.03,"16,850",+400,"1,376,633"
12,2020.08.04,"16,900",+50,"941,749"
11,2020.08.05,"17,500",+600,"2,473,874"
10,2020.08.06,"17,400",-100,"666,040"
9,2020.08.07,"17,300",-100,"374,584"
8,2020.08.10,"17,250",-50,"381,588"
7,2020.08.11,"17,250",0,"644,606"
6,2020.08.12,"16,700",-550,"479,652"
5,2020.08.13,"16,500",-200,"372,625"
4,2020.08.14,"16,400",-100,"407,388"
3,2020.08.18,"15,600",-800,"411,004"
2,2020.08.19,"16,100",+500,"314,263"
1,2020.08.20,"15,450",-650,"455,293"
0,2020.08.21,"15,900",+450,"490,422"
