,date,종가,전일비,거래량
21,2020.07.22,"3,595",-155,"915,124"
20,2020.07.23,"3,395",-200,"1,189,407"
19,2020.07.24,"3,180",-215,"667,074"
18,2020.07.27,"3,240",+60,"527,720"
17,2020.07.28,"3,175",-65,"372,442"
16,2020.07.29,"3,115",-60,"424,127"
15,2020.07.30,"3,225",+110,"727,374"
14,2020.07.31,"3,195",-30,"342,147"
13,2020.08.03,"3,285",+90,"441,349"
12,2020.08.04,"3,295",+10,"214,510"
11,2020.08.05,"3,255",-40,"157,760"
10,2020.08.06,"3,375",+120,"1,300,967"
9,2020.08.07,"3,380",+5,"1,040,430"
8,2020.08.10,"3,150",-230,"493,180"
7,2020.08.11,"3,115",-35,"431,185"
6,2020.08.12,"3,060",-55,"291,667"
5,2020.08.13,"3,050",-10,"227,932"
4,2020.08.14,"2,985",-65,"333,589"
3,2020.08.18,"2,090",-895,"7,154,650"
2,2020.08.19,"1,850",-240,"3,267,736"
1,2020.08.20,"2,030",+180,"2,399,218"
0,2020.08.21,"1,920",-110,"555,993"
