,date,종가,전일비,거래량
113,2020.03.10,"12,150","-1,850","2,149,659"
112,2020.03.11,"12,250",+100,"1,141,488"
111,2020.03.12,"11,100","-1,150","928,311"
110,2020.03.13,"10,050","-1,050","846,300"
109,2020.03.16,"9,710",-340,"501,456"
108,2020.03.17,"10,300",+590,"755,777"
107,2020.03.18,"10,050",-250,"3,196,116"
106,2020.03.19,"8,600","-1,450","2,254,898"
105,2020.03.20,"9,280",+680,"1,073,762"
104,2020.03.23,"10,150",+870,"2,962,979"
103,2020.03.24,"10,500",+350,"771,225"
102,2020.03.25,"11,100",+600,"1,075,948"
101,2020.03.26,"11,600",+500,"2,503,840"
100,2020.03.27,"11,300",-300,"1,924,946"
99,2020.03.30,"12,400","+1,100","1,284,739"
98,2020.03.31,"13,150",+750,"3,642,510"
97,2020.04.01,"13,150",0,"4,808,837"
96,2020.04.02,"12,900",-250,"1,194,848"
95,2020.04.03,"13,000",+100,"1,136,865"
94,2020.04.06,"13,600",+600,"893,876"
93,2020.04.07,"13,700",+100,"1,988,678"
92,2020.04.08,"13,650",-50,"1,197,634"
91,2020.04.09,"13,250",-400,"691,567"
90,2020.04.10,"13,350",+100,"964,229"
89,2020.04.13,"13,200",-150,"561,562"
88,2020.04.14,"13,150",-50,"562,857"
87,2020.04.16,"13,250",+100,"370,939"
86,2020.04.17,"13,500",+250,"540,875"
85,2020.04.20,"13,700",+200,"2,423,185"
84,2020.04.21,"12,900",-800,"865,232"
83,2020.04.22,"13,400",+500,"1,554,182"
82,2020.04.23,"13,150",-250,"533,577"
81,2020.04.24,"12,750",-400,"606,536"
80,2020.04.27,"12,900",+150,"516,965"
79,2020.04.28,"13,050",+150,"345,119"
78,2020.04.29,"12,850",-200,"241,700"
77,2020.05.04,"12,500",-350,"209,737"
76,2020.05.06,"13,050",+550,"271,576"
75,2020.05.07,"13,050",0,"250,102"
74,2020.05.08,"13,300",+250,"305,825"
73,2020.05.11,"13,300",0,"410,752"
72,2020.05.12,"13,700",+400,"597,638"
71,2020.05.13,"13,750",+50,"463,991"
70,2020.05.14,"14,050",+300,"5,858,565"
69,2020.05.15,"13,600",-450,"2,024,397"
68,2020.05.18,"13,200",-400,"1,019,068"
67,2020.05.19,"13,450",+250,"1,062,241"
66,2020.05.20,"13,600",+150,"536,218"
65,2020.05.21,"13,450",-150,"289,395"
64,2020.05.22,"13,500",+50,"395,152"
63,2020.05.25,"14,000",+500,"1,448,701"
62,2020.05.26,"14,150",+150,"860,963"
61,2020.05.27,"14,600",+450,"1,307,983"
60,2020.05.28,"13,750",-850,"2,257,965"
59,2020.05.29,"14,950","+1,200","1,860,199"
58,2020.06.01,"16,250","+1,300","5,840,226"
57,2020.06.02,"16,300",+50,"1,308,097"
56,2020.06.03,"16,900",+600,"3,112,304"
55,2020.06.04,"16,500",-400,"1,108,424"
54,2020.06.05,"16,900",+400,"657,824"
53,2020.06.08,"17,550",+650,"1,323,859"
52,2020.06.09,"17,300",-250,"721,398"
51,2020.06.10,"17,150",-150,"1,568,371"
50,2020.06.11,"16,450",-700,"1,088,564"
49,2020.06.12,"16,950",+500,"1,325,111"
48,2020.06.15,"15,500","-1,450","1,498,865"
47,2020.06.16,"17,200","+1,700","1,325,093"
46,2020.06.17,"16,700",-500,"992,698"
45,2020.06.18,"16,000",-700,"1,552,422"
44,2020.06.19,"14,600","-1,400","1,615,618"
43,2020.06.22,"15,750","+1,150","1,848,678"
42,2020.06.23,"15,200",-550,"1,201,683"
41,2020.06.24,"15,750",+550,"683,527"
40,2020.06.25,"16,400",+650,"1,349,584"
39,2020.06.26,"15,900",-500,"804,323"
38,2020.06.29,"15,350",-550,"823,303"
37,2020.06.30,"14,950",-400,"614,700"
36,2020.07.01,"14,500",-450,"444,530"
35,2020.07.02,"15,000",+500,"419,775"
34,2020.07.03,"15,050",+50,"259,346"
33,2020.07.06,"15,050",0,"449,537"
32,2020.07.07,"15,100",+50,"650,255"
31,2020.07.08,"15,800",+700,"643,296"
30,2020.07.09,"15,250",-550,"517,476"
