,date,종가,전일비,거래량
53,2020.06.08,"15,550",+450,"201,584"
52,2020.06.09,"15,250",-300,"244,060"
51,2020.06.10,"15,150",-100,"154,434"
50,2020.06.11,"14,450",-700,"277,545"
49,2020.06.12,"14,700",+250,"307,586"
48,2020.06.15,"14,000",-700,"180,231"
47,2020.06.16,"14,500",+500,"136,461"
46,2020.06.17,"13,900",-600,"196,746"
45,2020.06.18,"13,300",-600,"276,886"
44,2020.06.19,"13,450",+150,"301,547"
43,2020.06.22,"13,600",+150,"237,215"
42,2020.06.23,"13,200",-400,"122,602"
41,2020.06.24,"14,300","+1,100","349,710"
40,2020.06.25,"13,600",-700,"272,456"
39,2020.06.26,"14,800","+1,200","3,621,145"
38,2020.06.29,"14,450",-350,"301,607"
37,2020.06.30,"13,850",-600,"250,593"
36,2020.07.01,"13,550",-300,"198,286"
35,2020.07.02,"13,700",+150,"124,039"
34,2020.07.03,"14,200",+500,"433,298"
33,2020.07.06,"13,900",-300,"167,163"
32,2020.07.07,"13,750",-150,"149,302"
31,2020.07.08,"13,850",+100,"155,742"
30,2020.07.09,"14,600",+750,"264,585"
29,2020.07.10,"15,150",+550,"677,588"
28,2020.07.13,"14,750",-400,"270,121"
27,2020.07.14,"14,350",-400,"177,107"
26,2020.07.15,"14,150",-200,"226,742"
25,2020.07.16,"14,250",+100,"170,490"
24,2020.07.17,"14,550",+300,"118,695"
23,2020.07.20,"14,250",-300,"207,728"
22,2020.07.21,"14,450",+200,"176,174"
21,2020.07.22,"15,500","+1,050","972,342"
20,2020.07.23,"16,100",+600,"1,476,948"
19,2020.07.24,"15,600",-500,"432,904"
18,2020.07.27,"16,350",+750,"655,711"
17,2020.07.28,"16,500",+150,"362,132"
16,2020.07.29,"16,850",+350,"400,397"
15,2020.07.30,"17,950","+1,100","1,129,046"
14,2020.07.31,"18,050",+100,"514,959"
13,2020.08.03,"22,350","+4,300","3,905,723"
12,2020.08.04,"20,900","-1,450","1,320,658"
11,2020.08.05,"20,700",-200,"535,444"
10,2020.08.06,"19,950",-750,"616,521"
9,2020.08.07,"20,850",+900,"413,448"
8,2020.08.10,"20,800",-50,"491,949"
7,2020.08.11,"22,450","+1,650","1,053,296"
6,2020.08.12,"25,550","+3,100","2,216,907"
5,2020.08.13,"23,650","-1,900","870,674"
4,2020.08.14,"24,000",+350,"1,074,374"
3,2020.08.18,"22,250","-1,750","1,336,649"
2,2020.08.19,"21,250","-1,000","771,134"
1,2020.08.20,"20,500",-750,"587,850"
0,2020.08.21,"19,600",-900,"429,653"
