,date,종가,전일비,거래량
113,2020.03.10,"8,050",-300,"3,375,811"
112,2020.03.11,"7,900",-150,"1,507,325"
111,2020.03.12,"7,620",-280,"1,210,582"
110,2020.03.13,"6,820",-800,"2,135,966"
109,2020.03.16,"6,830",+10,"1,361,646"
108,2020.03.17,"6,720",-110,"879,897"
107,2020.03.18,"6,380",-340,"1,099,363"
106,2020.03.19,"5,100","-1,280","963,517"
105,2020.03.20,"5,720",+620,"1,426,785"
104,2020.03.23,"5,820",+100,"1,754,921"
103,2020.03.24,"6,560",+740,"4,422,392"
102,2020.03.25,"6,820",+260,"1,625,504"
101,2020.03.26,"7,060",+240,"2,423,300"
100,2020.03.27,"7,410",+350,"4,547,119"
99,2020.03.30,"7,920",+510,"2,198,362"
98,2020.03.31,"8,140",+220,"2,365,717"
97,2020.04.01,"8,450",+310,"3,623,854"
96,2020.04.02,"8,420",-30,"1,122,881"
95,2020.04.03,"8,480",+60,"2,267,245"
94,2020.04.06,"8,890",+410,"2,853,302"
93,2020.04.07,"8,850",-40,"1,114,784"
92,2020.04.08,"9,200",+350,"4,411,637"
91,2020.04.09,"9,420",+220,"4,698,059"
90,2020.04.10,"8,790",-630,"1,788,774"
89,2020.04.13,"9,240",+450,"1,624,296"
88,2020.04.14,"9,070",-170,"888,356"
87,2020.04.16,"8,640",-430,"463,080"
86,2020.04.17,"8,680",+40,"388,299"
85,2020.04.20,"8,840",+160,"385,561"
84,2020.04.21,"8,510",-330,"540,662"
83,2020.04.22,"8,620",+110,"266,843"
82,2020.04.23,"8,770",+150,"1,269,798"
81,2020.04.24,"8,410",-360,"391,114"
80,2020.04.27,"8,560",+150,"214,609"
79,2020.04.28,"8,170",-390,"297,212"
78,2020.04.29,"8,070",-100,"206,134"
77,2020.05.04,"7,960",-110,"164,860"
76,2020.05.06,"8,050",+90,"189,654"
75,2020.05.07,"8,100",+50,"144,285"
74,2020.05.08,"8,510",+410,"472,840"
73,2020.05.11,"8,480",-30,"242,853"
72,2020.05.12,"8,580",+100,"326,955"
71,2020.05.13,"8,700",+120,"873,099"
70,2020.05.14,"8,840",+140,"402,074"
69,2020.05.15,"9,350",+510,"7,625,670"
68,2020.05.18,"9,110",-240,"5,363,375"
67,2020.05.19,"8,590",-520,"970,765"
66,2020.05.20,"8,690",+100,"372,483"
65,2020.05.21,"9,120",+430,"1,447,160"
64,2020.05.22,"9,090",-30,"6,196,728"
63,2020.05.25,"10,550","+1,460","13,704,563"
62,2020.05.26,"13,700","+3,150","19,969,389"
61,2020.05.27,"14,150",+450,"21,133,418"
60,2020.05.28,"13,300",-850,"2,779,098"
59,2020.05.29,"12,550",-750,"3,168,832"
58,2020.06.01,"12,750",+200,"1,355,449"
57,2020.06.02,"12,350",-400,"819,759"
56,2020.06.03,"11,750",-600,"1,720,121"
55,2020.06.04,"11,700",-50,"755,350"
54,2020.06.05,"11,950",+250,"2,271,744"
53,2020.06.08,"12,050",+100,"754,152"
52,2020.06.09,"12,200",+150,"1,605,910"
51,2020.06.10,"12,050",-150,"1,762,439"
50,2020.06.11,"12,600",+550,"1,470,123"
49,2020.06.12,"12,450",-150,"1,359,847"
48,2020.06.15,"11,000","-1,450","1,002,114"
47,2020.06.16,"11,700",+700,"596,895"
46,2020.06.17,"12,200",+500,"783,457"
45,2020.06.18,"11,650",-550,"521,905"
44,2020.06.19,"11,600",-50,"319,232"
43,2020.06.22,"11,300",-300,"271,799"
42,2020.06.23,"11,200",-100,"248,734"
41,2020.06.24,"11,600",+400,"534,279"
40,2020.06.25,"12,000",+400,"404,782"
39,2020.06.26,"11,200",-800,"347,094"
38,2020.06.29,"11,150",-50,"190,204"
37,2020.06.30,"10,950",-200,"254,541"
36,2020.07.01,"10,500",-450,"164,200"
35,2020.07.02,"10,700",+200,"133,968"
34,2020.07.03,"10,850",+150,"111,202"
