,date,종가,전일비,거래량
22,2020.07.21,"10,200",+100,"21,391,381"
21,2020.07.22,"10,300",+100,"7,038,697"
20,2020.07.23,"9,790",-510,"1,472,436"
19,2020.07.24,"10,050",+260,"1,215,738"
18,2020.07.27,"9,810",-240,"655,295"
17,2020.07.28,"9,550",-260,"3,138,431"
16,2020.07.29,"9,730",+180,"1,429,042"
15,2020.07.30,"9,270",-460,"1,042,437"
14,2020.07.31,"9,150",-120,"791,572"
13,2020.08.03,"9,110",-40,"553,439"
12,2020.08.04,"9,460",+350,"958,890"
11,2020.08.05,"9,590",+130,"1,459,682"
10,2020.08.06,"9,430",-160,"737,929"
9,2020.08.07,"9,370",-60,"548,266"
8,2020.08.10,"9,340",-30,"489,772"
7,2020.08.11,"9,470",+130,"4,047,563"
6,2020.08.12,"9,150",-320,"701,112"
5,2020.08.13,"9,080",-70,"357,392"
4,2020.08.14,"8,900",-180,"534,358"
3,2020.08.18,"8,530",-370,"470,208"
2,2020.08.19,"8,890",+360,"423,400"
1,2020.08.20,"8,770",-120,"492,451"
0,2020.08.21,"8,810",+40,"215,553"
