,date,종가,전일비,거래량
114,2020.03.09,"5,610",-240,"201,874"
113,2020.03.10,"5,550",-60,"218,190"
112,2020.03.11,"5,190",-360,"232,106"
111,2020.03.12,"4,805",-385,"175,051"
110,2020.03.13,"4,230",-575,"270,546"
109,2020.03.16,"4,315",+85,"177,790"
108,2020.03.17,"4,465",+150,"156,745"
107,2020.03.18,"4,260",-205,"125,900"
106,2020.03.19,"3,680",-580,"408,803"
105,2020.03.20,"4,140",+460,"492,470"
104,2020.03.23,"4,210",+70,"1,923,427"
103,2020.03.24,"4,215",+5,"672,190"
102,2020.03.25,"4,410",+195,"1,052,727"
101,2020.03.26,"4,690",+280,"815,898"
100,2020.03.27,"4,650",-40,"1,851,033"
99,2020.03.30,"5,200",+550,"720,235"
98,2020.03.31,"5,320",+120,"913,635"
97,2020.04.01,"5,300",-20,"675,611"
96,2020.04.02,"6,010",+710,"2,856,311"
95,2020.04.03,"6,200",+190,"6,674,307"
94,2020.04.06,"8,060","+1,860","7,844,244"
93,2020.04.07,"7,030","-1,030","4,965,149"
92,2020.04.08,"6,970",-60,"1,752,315"
91,2020.04.09,"7,470",+500,"4,757,470"
90,2020.04.10,"6,690",-780,"2,235,576"
89,2020.04.13,"6,250",-440,"852,327"
88,2020.04.14,"6,770",+520,"2,661,768"
87,2020.04.16,"6,590",-180,"1,462,416"
86,2020.04.17,"7,070",+480,"1,031,651"
85,2020.04.20,"7,400",+330,"1,293,802"
84,2020.04.21,"7,900",+500,"6,562,750"
83,2020.04.22,"7,630",-270,"1,877,281"
82,2020.04.23,"7,890",+260,"986,317"
81,2020.04.24,"7,820",-70,"8,218,665"
80,2020.04.27,"7,730",-90,"959,386"
79,2020.04.28,"7,300",-430,"940,948"
78,2020.04.29,"7,360",+60,"463,967"
77,2020.05.04,"7,210",-150,"327,356"
76,2020.05.06,"7,110",-100,"302,477"
75,2020.05.07,"7,090",-20,"265,173"
74,2020.05.08,"7,190",+100,"236,569"
73,2020.05.11,"7,150",-40,"255,345"
