,date,종가,전일비,거래량
48,2020.06.15,"6,260",-630,"696,333"
47,2020.06.16,"6,730",+470,"985,077"
46,2020.06.17,"6,750",+20,"339,611"
45,2020.06.18,"6,800",+50,"263,842"
44,2020.06.19,"6,830",+30,"265,757"
43,2020.06.22,"6,880",+50,"300,444"
42,2020.06.23,"6,910",+30,"669,802"
41,2020.06.24,"6,890",-20,"243,146"
40,2020.06.25,"6,790",-100,"183,817"
39,2020.06.26,"6,870",+80,"873,467"
38,2020.06.29,"6,630",-240,"301,449"
37,2020.06.30,"8,310","+1,680","32,655,388"
36,2020.07.01,"7,800",-510,"35,323,748"
35,2020.07.02,"8,300",+500,"12,119,413"
34,2020.07.03,"8,350",+50,"2,721,189"
33,2020.07.06,"8,400",+50,"8,901,081"
32,2020.07.07,"8,400",0,"3,231,740"
31,2020.07.08,"8,400",0,"1,677,253"
30,2020.07.09,"8,130",-270,"908,218"
29,2020.07.10,"7,940",-190,"712,579"
28,2020.07.13,"8,080",+140,"636,938"
27,2020.07.14,"8,620",+540,"2,910,198"
26,2020.07.15,"8,340",-280,"2,955,617"
25,2020.07.16,"8,000",-340,"805,204"
24,2020.07.17,"8,240",+240,"1,322,699"
23,2020.07.20,"8,150",-90,"577,597"
22,2020.07.21,"8,180",+30,"658,038"
21,2020.07.22,"8,310",+130,"627,314"
20,2020.07.23,"8,410",+100,"993,186"
19,2020.07.24,"8,360",-50,"3,684,147"
18,2020.07.27,"8,170",-190,"829,657"
17,2020.07.28,"7,990",-180,"618,064"
16,2020.07.29,"7,830",-160,"411,186"
15,2020.07.30,"7,810",-20,"443,837"
14,2020.07.31,"7,890",+80,"288,029"
13,2020.08.03,"8,270",+380,"966,325"
12,2020.08.04,"8,520",+250,"1,400,232"
11,2020.08.05,"8,940",+420,"6,013,476"
10,2020.08.06,"8,480",-460,"6,533,319"
9,2020.08.07,"8,640",+160,"830,773"
8,2020.08.10,"8,540",-100,"1,244,432"
7,2020.08.11,"8,680",+140,"1,381,807"
6,2020.08.12,"9,290",+610,"9,445,735"
5,2020.08.13,"8,850",-440,"2,106,814"
4,2020.08.14,"8,640",-210,"1,060,991"
3,2020.08.18,"8,280",-360,"1,575,384"
2,2020.08.19,"8,440",+160,"583,517"
1,2020.08.20,"8,350",-90,"1,122,975"
0,2020.08.21,"8,080",-270,"637,882"
