,date,종가,전일비,거래량
101,2020.03.27,"7,150",0,"2,558,545"
100,2020.03.30,"7,840",+690,"1,253,444"
99,2020.03.31,"7,510",-330,"1,159,610"
98,2020.04.01,"7,540",+30,"1,190,650"
97,2020.04.02,"7,310",-230,"406,952"
96,2020.04.03,"7,300",-10,"351,844"
95,2020.04.06,"7,810",+510,"759,406"
94,2020.04.07,"7,840",+30,"528,871"
93,2020.04.08,"7,950",+110,"2,150,946"
92,2020.04.09,"7,830",-120,"502,324"
91,2020.04.10,"7,450",-380,"450,872"
90,2020.04.13,"7,180",-270,"247,593"
89,2020.04.14,"7,300",+120,"202,660"
88,2020.04.16,"7,720",+420,"345,046"
87,2020.04.17,"7,780",+60,"262,236"
86,2020.04.20,"7,890",+110,"360,770"
85,2020.04.21,"7,640",-250,"485,882"
84,2020.04.22,"7,750",+110,"791,070"
83,2020.04.23,"7,660",-90,"235,723"
82,2020.04.24,"7,740",+80,"443,212"
81,2020.04.27,"7,830",+90,"266,463"
80,2020.04.28,"7,700",-130,"217,344"
79,2020.04.29,"7,470",-230,"225,749"
78,2020.05.04,"7,400",-70,"135,752"
77,2020.05.06,"7,670",+270,"307,169"
76,2020.05.07,"7,840",+170,"1,191,942"
75,2020.05.08,"7,870",+30,"207,854"
74,2020.05.11,"7,920",+50,"403,283"
73,2020.05.12,"9,200","+1,280","7,183,222"
72,2020.05.13,"8,540",-660,"2,054,615"
71,2020.05.14,"8,540",0,"970,665"
70,2020.05.15,"8,260",-280,"374,749"
69,2020.05.18,"8,300",+40,"226,213"
68,2020.05.19,"8,170",-130,"193,393"
67,2020.05.20,"8,240",+70,"148,737"
66,2020.05.21,"8,110",-130,"218,011"
65,2020.05.22,"8,190",+80,"375,050"
64,2020.05.25,"8,210",+20,"142,312"
63,2020.05.26,"8,070",-140,"198,406"
62,2020.05.27,"7,780",-290,"367,593"
61,2020.05.28,"7,670",-110,"229,719"
60,2020.05.29,"7,610",-60,"100,417"
59,2020.06.01,"7,810",+200,"136,897"
58,2020.06.02,"7,960",+150,"159,464"
57,2020.06.03,"7,840",-120,"141,330"
56,2020.06.04,"7,750",-90,"85,368"
55,2020.06.05,"7,820",+70,"96,619"
54,2020.06.08,"8,100",+280,"590,052"
53,2020.06.09,"8,200",+100,"406,888"
52,2020.06.10,"8,510",+310,"660,639"
51,2020.06.11,"8,400",-110,"810,393"
50,2020.06.12,"8,130",-270,"265,075"
49,2020.06.15,"7,780",-350,"764,485"
48,2020.06.16,"8,440",+660,"631,299"
47,2020.06.17,"8,500",+60,"949,120"
46,2020.06.18,"8,230",-270,"427,389"
45,2020.06.19,"8,570",+340,"834,559"
44,2020.06.22,"8,860",+290,"1,400,956"
43,2020.06.23,"8,800",-60,"774,108"
42,2020.06.24,"8,850",+50,"876,155"
41,2020.06.25,"8,740",-110,"348,547"
40,2020.06.26,"8,420",-320,"301,004"
39,2020.06.29,"8,030",-390,"404,249"
38,2020.06.30,"8,120",+90,"283,162"
37,2020.07.01,"8,000",-120,"254,097"
36,2020.07.02,"8,030",+30,"178,607"
35,2020.07.03,"7,990",-40,"133,194"
34,2020.07.06,"7,810",-180,"190,395"
