,date,종가,전일비,거래량
32,2020.07.08,"2,800",-40,"120,110"
31,2020.07.09,"2,770",-30,"98,224"
30,2020.07.10,"2,815",+45,"208,035"
29,2020.07.13,"2,730",-85,"108,083"
28,2020.07.14,"2,715",-15,"101,366"
27,2020.07.15,"2,935",+220,"780,149"
26,2020.07.16,"3,000",+65,"404,039"
25,2020.07.17,"3,800",+800,"7,575,510"
24,2020.07.20,"3,825",+25,"6,421,717"
23,2020.07.21,"3,750",-75,"1,098,072"
22,2020.07.22,"3,595",-155,"915,124"
21,2020.07.23,"3,395",-200,"1,189,407"
20,2020.07.24,"3,180",-215,"667,074"
19,2020.07.27,"3,240",+60,"527,720"
18,2020.07.28,"3,175",-65,"372,442"
17,2020.07.29,"3,115",-60,"424,127"
16,2020.07.30,"3,225",+110,"727,374"
15,2020.07.31,"3,195",-30,"342,147"
14,2020.08.03,"3,285",+90,"441,349"
13,2020.08.04,"3,295",+10,"214,510"
12,2020.08.05,"3,255",-40,"157,760"
11,2020.08.06,"3,375",+120,"1,300,967"
10,2020.08.07,"3,380",+5,"1,040,430"
9,2020.08.10,"3,150",-230,"493,180"
8,2020.08.11,"3,115",-35,"431,185"
7,2020.08.12,"3,060",-55,"291,667"
6,2020.08.13,"3,050",-10,"227,932"
5,2020.08.14,"2,985",-65,"333,589"
4,2020.08.18,"2,090",-895,"7,154,650"
3,2020.08.19,"1,850",-240,"3,267,736"
2,2020.08.20,"2,030",+180,"2,399,218"
1,2020.08.21,"1,935",-95,"663,937"
0,2020.08.24,"1,790",-145,"783,579"
