,date,종가,전일비,거래량
67,2020.05.20,"2,595",+45,"1,037,452"
66,2020.05.21,"2,605",+10,"3,096,969"
65,2020.05.22,"2,515",-90,"1,385,692"
64,2020.05.25,"2,540",+25,"603,967"
63,2020.05.26,"2,550",+10,"716,908"
62,2020.05.27,"2,640",+90,"3,662,656"
61,2020.05.28,"2,560",-80,"1,511,957"
60,2020.05.29,"2,525",-35,"714,220"
59,2020.06.01,"2,595",+70,"947,357"
58,2020.06.02,"2,595",0,"899,115"
57,2020.06.03,"2,575",-20,"1,428,006"
56,2020.06.04,"2,580",+5,"808,189"
55,2020.06.05,"2,590",+10,"853,745"
54,2020.06.08,"2,670",+80,"1,741,460"
53,2020.06.09,"2,600",-70,"1,304,757"
52,2020.06.10,"2,575",-25,"634,207"
51,2020.06.11,"2,475",-100,"1,399,362"
50,2020.06.12,"2,405",-70,"1,064,929"
49,2020.06.15,"2,275",-130,"884,938"
48,2020.06.16,"2,345",+70,"554,095"
47,2020.06.17,"2,310",-35,"583,407"
46,2020.06.18,"2,305",-5,"384,305"
45,2020.06.19,"2,290",-15,"548,952"
44,2020.06.22,"2,320",+30,"413,238"
43,2020.06.23,"2,330",+10,"503,366"
42,2020.06.24,"2,365",+35,"439,813"
41,2020.06.25,"2,285",-80,"607,038"
40,2020.06.26,"2,290",+5,"330,295"
39,2020.06.29,"2,230",-60,"278,885"
38,2020.06.30,"2,510",+280,"25,361,651"
37,2020.07.01,"2,400",-110,"13,376,230"
36,2020.07.02,"2,500",+100,"3,262,985"
35,2020.07.03,"2,470",-30,"1,379,761"
34,2020.07.06,"2,505",+35,"1,201,868"
33,2020.07.07,"2,485",-20,"1,340,030"
32,2020.07.08,"2,470",-15,"762,555"
31,2020.07.09,"2,480",+10,"1,110,939"
30,2020.07.10,"2,425",-55,"673,771"
29,2020.07.13,"2,470",+45,"641,663"
28,2020.07.14,"2,525",+55,"1,359,072"
27,2020.07.15,"2,475",-50,"1,339,189"
26,2020.07.16,"2,475",0,"1,593,796"
25,2020.07.17,"2,470",-5,"594,782"
24,2020.07.20,"2,435",-35,"631,706"
23,2020.07.21,"2,545",+110,"2,323,613"
22,2020.07.22,"2,510",-35,"932,764"
21,2020.07.23,"2,470",-40,"747,554"
20,2020.07.24,"2,570",+100,"5,147,813"
19,2020.07.27,"2,565",-5,"2,950,155"
18,2020.07.28,"2,525",-40,"1,160,910"
17,2020.07.29,"2,540",+15,"717,868"
16,2020.07.30,"2,530",-10,"649,016"
15,2020.07.31,"2,525",-5,"668,641"
14,2020.08.03,"2,585",+60,"2,336,657"
13,2020.08.04,"2,640",+55,"1,700,274"
12,2020.08.05,"2,625",-15,"1,332,760"
11,2020.08.06,"2,680",+55,"3,835,529"
10,2020.08.07,"2,615",-65,"1,298,529"
9,2020.08.10,"2,690",+75,"3,612,665"
8,2020.08.11,"2,635",-55,"1,384,031"
7,2020.08.12,"2,600",-35,"1,402,972"
6,2020.08.13,"2,580",-20,"827,971"
5,2020.08.14,"2,525",-55,"892,757"
4,2020.08.18,"2,650",+125,"2,874,744"
3,2020.08.19,"2,565",-85,"1,932,375"
2,2020.08.20,"2,545",-20,"3,040,151"
1,2020.08.21,"2,520",-25,"1,711,451"
0,2020.08.24,"2,510",-10,"2,370,053"
