,date,종가,전일비,거래량
28,2020.07.14,"14,950",+100,"322,742"
27,2020.07.15,"14,100",-850,"412,942"
26,2020.07.16,"17,750","+3,650","8,139,281"
25,2020.07.17,"22,650","+4,900","11,423,882"
24,2020.07.20,"19,950","-2,700","17,850,386"
23,2020.07.21,"19,150",-800,"16,442,158"
22,2020.07.22,"18,400",-750,"7,725,750"
21,2020.07.23,"18,400",0,"7,203,260"
20,2020.07.24,"17,000","-1,400","3,388,994"
19,2020.07.27,"16,500",-500,"2,086,304"
18,2020.07.28,"16,250",-250,"1,883,806"
17,2020.07.29,"16,050",-200,"1,100,910"
16,2020.07.30,"16,950",+900,"2,988,493"
15,2020.07.31,"16,700",-250,"1,072,993"
14,2020.08.03,"17,450",+750,"2,878,358"
13,2020.08.04,"16,950",-500,"1,230,112"
12,2020.08.05,"16,650",-300,"748,983"
11,2020.08.06,"16,200",-450,"877,192"
10,2020.08.07,"16,700",+500,"1,137,653"
9,2020.08.10,"16,600",-100,"634,974"
8,2020.08.11,"16,100",-500,"635,933"
7,2020.08.12,"15,250",-850,"983,500"
6,2020.08.13,"19,000","+3,750","10,958,054"
5,2020.08.14,"15,900","-3,100","3,644,136"
4,2020.08.18,"16,150",+250,"1,654,810"
3,2020.08.19,"16,250",+100,"1,542,949"
2,2020.08.20,"17,350","+1,100","4,788,227"
1,2020.08.21,"16,450",-900,"1,195,580"
0,2020.08.24,"17,250",+800,"2,854,238"
