,date,종가,전일비,거래량
28,2020.07.14,"12,900",+350,"990,041"
27,2020.07.15,"12,450",-450,"710,504"
26,2020.07.16,"12,450",0,"377,388"
25,2020.07.17,"12,700",+250,"336,001"
24,2020.07.20,"14,000","+1,300","4,395,650"
23,2020.07.21,"14,950",+950,"2,940,804"
22,2020.07.22,"15,100",+150,"1,591,997"
21,2020.07.23,"15,350",+250,"2,956,821"
20,2020.07.24,"15,500",+150,"1,309,767"
19,2020.07.27,"15,850",+350,"1,532,179"
18,2020.07.28,"15,950",+100,"841,061"
17,2020.07.29,"16,950","+1,000","1,794,537"
16,2020.07.30,"18,500","+1,550","3,466,420"
15,2020.07.31,"19,050",+550,"1,330,086"
14,2020.08.03,"23,000","+3,950","4,014,163"
13,2020.08.04,"22,900",-100,"2,775,696"
12,2020.08.05,"23,100",+200,"1,065,534"
11,2020.08.06,"23,600",+500,"1,101,053"
10,2020.08.07,"28,000","+4,400","3,839,690"
9,2020.08.10,"33,600","+5,600","3,222,662"
8,2020.08.11,"30,850","-2,750","1,888,820"
7,2020.08.12,"25,950","-4,900","3,105,093"
6,2020.08.13,"24,000","-1,950","2,084,457"
5,2020.08.14,"21,300","-2,700","5,022,651"
4,2020.08.18,"27,650","+6,350","4,695,717"
3,2020.08.19,"30,850","+3,200","8,828,171"
2,2020.08.20,"30,500",-350,"4,446,210"
1,2020.08.21,"28,850","-1,650","1,237,425"
0,2020.08.24,"29,750",+900,"1,012,096"
