,date,종가,전일비,거래량
24,2020.07.20,"8,040",+10,"301,483"
23,2020.07.21,"8,870",+830,"3,953,953"
22,2020.07.22,"11,500","+2,630","12,832,520"
21,2020.07.23,"13,700","+2,200","28,475,056"
20,2020.07.24,"15,950","+2,250","23,229,747"
19,2020.07.27,"17,150","+1,200","2,798,521"
18,2020.07.28,"17,450",+300,"1,566,555"
17,2020.07.29,"18,900","+1,450","1,653,934"
16,2020.07.30,"19,800",+900,"6,704,667"
15,2020.07.31,"20,900","+1,100","5,580,624"
14,2020.08.03,"27,150","+6,250","8,075,608"
13,2020.08.04,"29,550","+2,400","11,485,332"
12,2020.08.05,"29,550",0,0
11,2020.08.06,"30,950","+1,400","4,557,497"
10,2020.08.07,"30,950",0,0
9,2020.08.10,"29,500","-1,450","3,421,430"
8,2020.08.11,"23,100","-6,400","7,266,670"
7,2020.08.12,"22,000","-1,100","9,702,934"
6,2020.08.13,"21,200",-800,"3,714,147"
5,2020.08.14,"17,500","-3,700","5,937,907"
4,2020.08.18,"22,750","+5,250","10,196,627"
3,2020.08.19,"25,600","+2,850","11,185,061"
2,2020.08.20,"25,800",+200,"8,579,040"
1,2020.08.21,"23,400","-2,400","3,276,959"
0,2020.08.24,"24,250",+850,"4,653,426"
