,date,종가,전일비,거래량
116,2020.03.06,"12,100",-50,"202,283"
115,2020.03.09,"14,000","+1,900","5,161,073"
114,2020.03.10,"12,150","-1,850","2,149,659"
113,2020.03.11,"12,250",+100,"1,141,488"
112,2020.03.12,"11,100","-1,150","928,311"
111,2020.03.13,"10,050","-1,050","846,300"
110,2020.03.16,"9,710",-340,"501,456"
109,2020.03.17,"10,300",+590,"755,777"
108,2020.03.18,"10,050",-250,"3,196,116"
107,2020.03.19,"8,600","-1,450","2,254,898"
106,2020.03.20,"9,280",+680,"1,073,762"
105,2020.03.23,"10,150",+870,"2,962,979"
104,2020.03.24,"10,500",+350,"771,225"
103,2020.03.25,"11,100",+600,"1,075,948"
102,2020.03.26,"11,600",+500,"2,503,840"
101,2020.03.27,"11,300",-300,"1,924,946"
100,2020.03.30,"12,400","+1,100","1,284,739"
99,2020.03.31,"13,150",+750,"3,642,510"
98,2020.04.01,"13,150",0,"4,808,837"
97,2020.04.02,"12,900",-250,"1,194,848"
96,2020.04.03,"13,000",+100,"1,136,865"
95,2020.04.06,"13,600",+600,"893,876"
94,2020.04.07,"13,700",+100,"1,988,678"
93,2020.04.08,"13,650",-50,"1,197,634"
92,2020.04.09,"13,250",-400,"691,567"
91,2020.04.10,"13,350",+100,"964,229"
90,2020.04.13,"13,200",-150,"561,562"
89,2020.04.14,"13,150",-50,"562,857"
88,2020.04.16,"13,250",+100,"370,939"
87,2020.04.17,"13,500",+250,"540,875"
86,2020.04.20,"13,700",+200,"2,423,185"
85,2020.04.21,"12,900",-800,"865,232"
84,2020.04.22,"13,400",+500,"1,554,182"
83,2020.04.23,"13,150",-250,"533,577"
82,2020.04.24,"12,750",-400,"606,536"
81,2020.04.27,"12,900",+150,"516,965"
80,2020.04.28,"13,050",+150,"345,119"
79,2020.04.29,"12,850",-200,"241,700"
78,2020.05.04,"12,500",-350,"209,737"
77,2020.05.06,"13,050",+550,"271,576"
76,2020.05.07,"13,050",0,"250,102"
75,2020.05.08,"13,300",+250,"305,825"
74,2020.05.11,"13,300",0,"410,752"
73,2020.05.12,"13,700",+400,"597,638"
72,2020.05.13,"13,750",+50,"463,991"
71,2020.05.14,"14,050",+300,"5,858,565"
70,2020.05.15,"13,600",-450,"2,024,397"
69,2020.05.18,"13,200",-400,"1,019,068"
68,2020.05.19,"13,450",+250,"1,062,241"
67,2020.05.20,"13,600",+150,"536,218"
66,2020.05.21,"13,450",-150,"289,395"
65,2020.05.22,"13,500",+50,"395,152"
64,2020.05.25,"14,000",+500,"1,448,701"
63,2020.05.26,"14,150",+150,"860,963"
62,2020.05.27,"14,600",+450,"1,307,983"
61,2020.05.28,"13,750",-850,"2,257,965"
60,2020.05.29,"14,950","+1,200","1,860,199"
59,2020.06.01,"16,250","+1,300","5,840,226"
58,2020.06.02,"16,300",+50,"1,308,097"
57,2020.06.03,"16,900",+600,"3,112,304"
56,2020.06.04,"16,500",-400,"1,108,424"
55,2020.06.05,"16,900",+400,"657,824"
54,2020.06.08,"17,550",+650,"1,323,859"
53,2020.06.09,"17,300",-250,"721,398"
52,2020.06.10,"17,150",-150,"1,568,371"
51,2020.06.11,"16,450",-700,"1,088,564"
50,2020.06.12,"16,950",+500,"1,325,111"
49,2020.06.15,"15,500","-1,450","1,498,865"
48,2020.06.16,"17,200","+1,700","1,325,093"
47,2020.06.17,"16,700",-500,"992,698"
46,2020.06.18,"16,000",-700,"1,552,422"
45,2020.06.19,"14,600","-1,400","1,615,618"
44,2020.06.22,"15,750","+1,150","1,848,678"
43,2020.06.23,"15,200",-550,"1,201,683"
42,2020.06.24,"15,750",+550,"683,527"
41,2020.06.25,"16,400",+650,"1,349,584"
40,2020.06.26,"15,900",-500,"804,323"
39,2020.06.29,"15,350",-550,"823,303"
38,2020.06.30,"14,950",-400,"614,700"
37,2020.07.01,"14,500",-450,"444,530"
36,2020.07.02,"15,000",+500,"419,775"
35,2020.07.03,"15,050",+50,"259,346"
34,2020.07.06,"15,050",0,"449,537"
33,2020.07.07,"15,100",+50,"650,255"
32,2020.07.08,"15,800",+700,"643,296"
31,2020.07.09,"15,250",-550,"517,476"
30,2020.07.10,"15,300",+50,"387,902"
29,2020.07.13,"15,100",-200,"331,935"
28,2020.07.14,"15,300",+200,"496,988"
27,2020.07.15,"15,000",-300,"391,538"
26,2020.07.16,"14,550",-450,"386,870"
25,2020.07.17,"14,600",+50,"180,058"
24,2020.07.20,"14,050",-550,"543,932"
23,2020.07.21,"14,650",+600,"598,701"
22,2020.07.22,"14,800",+150,"561,721"
21,2020.07.23,"15,650",+850,"976,649"
20,2020.07.24,"15,400",-250,"955,632"
19,2020.07.27,"15,500",+100,"532,863"
18,2020.07.28,"15,550",+50,"875,974"
17,2020.07.29,"15,100",-450,"600,651"
16,2020.07.30,"14,600",-500,"554,619"
15,2020.07.31,"14,300",-300,"376,516"
14,2020.08.03,"15,100",+800,"505,182"
13,2020.08.04,"16,200","+1,100","2,505,698"
12,2020.08.05,"16,550",+350,"4,341,877"
11,2020.08.06,"18,100","+1,550","7,226,077"
10,2020.08.07,"18,250",+150,"2,084,678"
9,2020.08.10,"17,900",-350,"1,259,647"
8,2020.08.11,"18,300",+400,"1,210,896"
7,2020.08.12,"16,750","-1,550","1,507,385"
6,2020.08.13,"16,400",-350,"723,235"
5,2020.08.14,"16,400",0,"829,497"
4,2020.08.18,"15,750",-650,"817,799"
3,2020.08.19,"16,250",+500,"812,865"
2,2020.08.20,"15,400",-850,"806,959"
1,2020.08.21,"15,300",-100,"503,075"
0,2020.08.24,"16,300","+1,000","1,075,201"
