,date,종가,전일비,거래량
79,2020.04.29,"7,800",-180,"969,378"
78,2020.05.04,"7,710",-90,"581,290"
77,2020.05.06,"7,730",+20,"1,031,994"
76,2020.05.07,"7,720",-10,"735,404"
75,2020.05.08,"8,050",+330,"3,390,202"
74,2020.05.11,"8,120",+70,"1,230,045"
73,2020.05.12,"7,930",-190,"760,484"
72,2020.05.13,"8,270",+340,"8,186,812"
71,2020.05.14,"8,770",+500,"7,970,389"
70,2020.05.15,"8,300",-470,"3,371,383"
69,2020.05.18,"8,140",-160,"1,305,805"
68,2020.05.19,"7,860",-280,"1,321,636"
67,2020.05.20,"7,930",+70,"604,307"
66,2020.05.21,"7,870",-60,"499,669"
65,2020.05.22,"7,750",-120,"615,278"
64,2020.05.25,"7,960",+210,"2,177,302"
63,2020.05.26,"7,940",-20,"758,794"
62,2020.05.27,"7,880",-60,"581,758"
61,2020.05.28,"7,680",-200,"779,889"
60,2020.05.29,"7,680",0,"491,998"
59,2020.06.01,"7,820",+140,"380,171"
58,2020.06.02,"7,850",+30,"363,023"
57,2020.06.03,"7,700",-150,"490,784"
56,2020.06.04,"7,720",+20,"286,499"
55,2020.06.05,"8,150",+430,"3,346,124"
54,2020.06.08,"8,000",-150,"909,718"
53,2020.06.09,"7,890",-110,"609,014"
52,2020.06.10,"8,120",+230,"15,137,708"
51,2020.06.11,"8,200",+80,"4,130,854"
50,2020.06.12,"7,930",-270,"1,462,688"
49,2020.06.15,"7,500",-430,"6,687,636"
48,2020.06.16,"7,980",+480,"1,354,466"
47,2020.06.17,"8,080",+100,"2,047,050"
46,2020.06.18,"8,040",-40,"907,588"
45,2020.06.19,"8,130",+90,"2,080,210"
44,2020.06.22,"8,130",0,"2,117,093"
43,2020.06.23,"7,950",-180,"1,187,212"
42,2020.06.24,"8,000",+50,"711,509"
41,2020.06.25,"7,780",-220,"779,259"
40,2020.06.26,"7,880",+100,"1,223,509"
39,2020.06.29,"7,590",-290,"610,416"
38,2020.06.30,"8,090",+500,"16,517,596"
37,2020.07.01,"7,890",-200,"6,319,853"
36,2020.07.02,"8,140",+250,"2,039,300"
35,2020.07.03,"8,110",-30,"822,581"
34,2020.07.06,"8,130",+20,"875,215"
33,2020.07.07,"8,160",+30,"1,658,562"
32,2020.07.08,"8,060",-100,"537,139"
31,2020.07.09,"8,040",-20,"561,324"
30,2020.07.10,"7,900",-140,"518,369"
29,2020.07.13,"8,150",+250,"600,330"
28,2020.07.14,"8,330",+180,"1,940,934"
27,2020.07.15,"8,100",-230,"844,745"
26,2020.07.16,"7,960",-140,"475,297"
25,2020.07.17,"8,030",+70,"344,130"
24,2020.07.20,"8,000",-30,"301,273"
23,2020.07.21,"8,110",+110,"1,263,155"
22,2020.07.22,"8,340",+230,"1,952,585"
21,2020.07.23,"8,430",+90,"2,889,045"
20,2020.07.24,"8,450",+20,"10,703,436"
19,2020.07.27,"8,200",-250,"1,501,101"
18,2020.07.28,"8,280",+80,"1,430,879"
17,2020.07.29,"8,110",-170,"529,151"
16,2020.07.30,"8,080",-30,"458,151"
15,2020.07.31,"8,090",+10,"471,314"
14,2020.08.03,"8,320",+230,"1,333,487"
13,2020.08.04,"8,500",+180,"3,408,803"
12,2020.08.05,"9,310",+810,"4,693,915"
11,2020.08.06,"9,030",-280,"19,985,035"
10,2020.08.07,"9,290",+260,"3,080,938"
9,2020.08.10,"9,060",-230,"1,907,173"
8,2020.08.11,"9,080",+20,"1,742,115"
7,2020.08.12,"9,300",+220,"4,710,972"
6,2020.08.13,"8,940",-360,"1,350,042"
5,2020.08.14,"8,600",-340,"1,010,284"
4,2020.08.18,"8,230",-370,"1,082,601"
3,2020.08.19,"8,280",+50,"603,639"
2,2020.08.20,"8,630",+350,"1,610,510"
1,2020.08.21,"8,320",-310,"538,899"
0,2020.08.24,"8,380",+60,"383,715"
