,date,종가,전일비,거래량
25,2020.07.17,"50,800",-300,"224,004"
24,2020.07.20,"51,000",+200,"208,794"
23,2020.07.21,"51,600",+600,"590,682"
22,2020.07.22,"52,500",+900,"382,165"
21,2020.07.23,"53,300",+800,"1,836,779"
20,2020.07.24,"56,500","+3,200","7,266,218"
19,2020.07.27,"56,700",+200,"2,184,663"
18,2020.07.28,"56,300",-400,"1,006,262"
17,2020.07.29,"56,400",+100,"1,969,984"
16,2020.07.30,"55,700",-700,"618,688"
15,2020.07.31,"57,300","+1,600","1,673,292"
14,2020.08.03,"58,500","+1,200","2,221,859"
13,2020.08.04,"58,500",0,"801,937"
12,2020.08.05,"67,700","+9,200","12,395,002"
11,2020.08.06,"66,100","-1,600","2,297,068"
10,2020.08.07,"66,800",+700,"1,172,477"
9,2020.08.10,"66,800",0,"1,512,886"
8,2020.08.11,"69,200","+2,400","2,424,343"
7,2020.08.12,"66,600","-2,600","1,064,355"
6,2020.08.13,"65,200","-1,400","791,432"
5,2020.08.14,"64,000","-1,200","600,278"
4,2020.08.18,"62,200","-1,800","888,836"
3,2020.08.19,"65,700","+3,500","960,406"
2,2020.08.20,"65,900",+200,"3,488,971"
1,2020.08.21,"65,900",0,"967,030"
0,2020.08.24,"65,500",-400,"509,272"
