,date,종가,전일비,거래량
22,2020.07.21,"7,570",+60,"115,860"
21,2020.07.22,"7,650",+80,"115,502"
20,2020.07.23,"7,850",+200,"269,400"
19,2020.07.24,"7,980",+130,"706,572"
18,2020.07.27,"7,860",-120,"202,516"
17,2020.07.28,"7,880",+20,"159,894"
16,2020.07.29,"7,710",-170,"172,894"
15,2020.07.30,"7,670",-40,"146,175"
14,2020.07.31,"7,650",-20,"102,102"
13,2020.08.03,"7,600",-50,"128,258"
12,2020.08.04,"7,970",+370,"332,871"
11,2020.08.05,"8,330",+360,"2,982,053"
10,2020.08.06,"8,530",+200,"1,330,987"
9,2020.08.07,"8,250",-280,"401,876"
8,2020.08.10,"8,100",-150,"385,728"
7,2020.08.11,"8,640",+540,"1,452,827"
6,2020.08.12,"8,400",-240,"556,269"
5,2020.08.13,"8,370",-30,"371,530"
4,2020.08.14,"8,520",+150,"640,005"
3,2020.08.18,"7,850",-670,"460,787"
2,2020.08.19,"7,970",+120,"205,711"
1,2020.08.20,"7,970",0,"433,619"
0,2020.08.21,"7,820",-150,"208,940"
