,date,종가,전일비,거래량
21,2020.07.22,"81,000",+500,"7,146"
20,2020.07.23,"83,500","+2,500","116,429"
19,2020.07.24,"96,000","+12,500","365,490"
18,2020.07.27,"88,000","-8,000","52,219"
17,2020.07.28,"85,600","-2,400","33,275"
16,2020.07.29,"85,700",+100,"16,135"
15,2020.07.30,"83,500","-2,200","16,664"
14,2020.07.31,"82,900",-600,"14,948"
13,2020.08.03,"82,300",-600,"14,624"
12,2020.08.04,"85,200","+2,900","24,309"
11,2020.08.05,"86,800","+1,600","14,516"
10,2020.08.06,"87,300",+500,"15,989"
9,2020.08.07,"84,700","-2,600","12,541"
8,2020.08.10,"84,200",-500,"8,191"
7,2020.08.11,"85,300","+1,100","9,828"
6,2020.08.12,"84,200","-1,100","5,592"
5,2020.08.13,"84,800",+600,"5,077"
4,2020.08.14,"84,000",-800,"7,357"
3,2020.08.18,"80,500","-3,500","11,464"
2,2020.08.19,"83,100","+2,600","10,237"
1,2020.08.20,"81,800","-1,300","10,781"
0,2020.08.21,"80,800","-1,000","4,069"
