,date,종가,전일비,거래량
14,2020.07.31,"8,810","+2,030","2,264,189"
13,2020.08.03,"11,450","+2,640","2,570,815"
12,2020.08.04,"11,450",0,0
11,2020.08.05,"12,300",+850,"3,954,410"
10,2020.08.06,"13,250",+950,"2,503,620"
9,2020.08.07,"13,250",0,0
8,2020.08.10,"17,200","+3,950","10,284,710"
7,2020.08.11,"20,750","+3,550","11,926,241"
6,2020.08.12,"22,700","+1,950","9,988,312"
5,2020.08.13,"22,700",0,0
4,2020.08.14,"29,500","+6,800","12,293,430"
3,2020.08.18,"38,300","+8,800","11,263,045"
2,2020.08.19,"49,750","+11,450","8,665,246"
1,2020.08.20,"49,750",0,0
0,2020.08.21,"36,550","-13,200","18,582,576"
