,date,종가,전일비,거래량
24,2020.07.17,"8,030",+70,"344,130"
23,2020.07.20,"8,000",-30,"301,273"
22,2020.07.21,"8,110",+110,"1,263,155"
21,2020.07.22,"8,340",+230,"1,952,585"
20,2020.07.23,"8,430",+90,"2,889,045"
19,2020.07.24,"8,450",+20,"10,703,436"
18,2020.07.27,"8,200",-250,"1,501,101"
17,2020.07.28,"8,280",+80,"1,430,879"
16,2020.07.29,"8,110",-170,"529,151"
15,2020.07.30,"8,080",-30,"458,151"
14,2020.07.31,"8,090",+10,"471,314"
13,2020.08.03,"8,320",+230,"1,333,487"
12,2020.08.04,"8,500",+180,"3,408,803"
11,2020.08.05,"9,310",+810,"4,693,915"
10,2020.08.06,"9,030",-280,"19,985,035"
9,2020.08.07,"9,290",+260,"3,080,938"
8,2020.08.10,"9,060",-230,"1,907,173"
7,2020.08.11,"9,080",+20,"1,742,115"
6,2020.08.12,"9,300",+220,"4,710,972"
5,2020.08.13,"8,940",-360,"1,350,042"
4,2020.08.14,"8,600",-340,"1,010,284"
3,2020.08.18,"8,230",-370,"1,082,601"
2,2020.08.19,"8,280",+50,"603,639"
1,2020.08.20,"8,630",+350,"1,610,510"
0,2020.08.21,"8,350",-280,"427,877"
