,date,종가,전일비,거래량
27,2020.07.14,"64,800",+600,"1,301,397"
26,2020.07.15,"63,000","-1,800","495,220"
25,2020.07.16,"60,800","-2,200","549,166"
24,2020.07.17,"69,200","+8,400","14,663,432"
23,2020.07.20,"82,900","+13,700","11,184,362"
22,2020.07.21,"97,600","+14,700","10,205,285"
21,2020.07.22,"96,700",-900,"5,959,767"
20,2020.07.23,"94,000","-2,700","5,268,244"
19,2020.07.24,"95,600","+1,600","3,725,596"
18,2020.07.27,"87,000","-8,600","1,804,107"
17,2020.07.28,"89,200","+2,200","1,241,604"
16,2020.07.29,"87,800","-1,400","854,162"
15,2020.07.30,"86,900",-900,"898,498"
14,2020.07.31,"84,000","-2,900","810,786"
13,2020.08.03,"83,600",-400,"859,927"
12,2020.08.04,"87,000","+3,400","4,946,774"
11,2020.08.05,"86,900",-100,"947,116"
10,2020.08.06,"86,500",-400,"584,472"
9,2020.08.07,"88,100","+1,600","903,898"
8,2020.08.10,"90,900","+2,800","2,186,954"
7,2020.08.11,"88,600","-2,300","739,702"
6,2020.08.12,"84,800","-3,800","1,299,329"
5,2020.08.13,"78,900","-5,900","1,309,304"
4,2020.08.14,"81,300","+2,400","4,794,587"
3,2020.08.18,"80,500",-800,"997,115"
2,2020.08.19,"80,000",-500,"569,236"
1,2020.08.20,"80,700",+700,"849,637"
0,2020.08.21,"78,200","-2,500","373,135"
